CMD, D, D, TKEEP, TLAST
DATA, 4063231088, 3952805984, 0x0, 0
DATA, 64554534, 4199806875, 0x0, 0
DATA, 476972116, 194966786, 0x0, 0
DATA, 61020519, 4157274658, 0x0, 0
DATA, 4239066708, 4166843982, 0x0, 0
DATA, 705158830, 874253478, 0x0, 0
DATA, 3212275, 360249481, 0x0, 0
DATA, 4051892772, 4087084423, 0x0, 0
DATA, 4194168189, 166853654, 0x0, 0
DATA, 470872477, 4230089625, 0x0, 0
DATA, 140311710, 3993891184, 0x0, 0
DATA, 39060644, 149947711, 0x0, 0
DATA, 3485989087, 4282451979, 0x0, 0
DATA, 39058892, 419237256, 0x0, 0
DATA, 307954684, 4139319692, 0x0, 0
DATA, 3958175440, 4036615219, 0x0, 0
DATA, 4160021578, 52887642, 0x0, 0
DATA, 3989042173, 4217828927, 0x0, 0
DATA, 296282898, 3821204810, 0x0, 0
DATA, 178713502, 3880514868, 0x0, 0
DATA, 4077254626, 0, 0x0F, 1
DATA, 268369922, 234938291, 0x0, 0
DATA, 3651663046, 44041174, 0x0, 0
DATA, 3959494910, 47184304, 0x0, 0
DATA, 3800300622, 59373278, 0x0, 0
DATA, 4235992250, 315684385, 0x0, 0
DATA, 174581330, 4202036328, 0x0, 0
DATA, 4175162710, 3794265186, 0x0, 0
DATA, 4089910074, 41352458, 0x0, 0
DATA, 3890339408, 81601396, 0x0, 0
DATA, 4172483322, 4151835571, 0x0, 0
DATA, 305458799, 4269796618, 0x0, 0
DATA, 3934648446, 4098815934, 0x0, 0
DATA, 37029070, 403700523, 0x0, 0
DATA, 3978946101, 4123332543, 0x0, 0
DATA, 4250928892, 4265998250, 0x0, 0
DATA, 4098299572, 4095544171, 0x0, 0
DATA, 3971082984, 4085253124, 0x0, 0
DATA, 4154718886, 440732631, 0x0, 0
DATA, 68806432, 4145282486, 0x0, 0
DATA, 260050532, 4275301921, 0x0, 0
DATA, 230750688, 3876522066, 0x0, 0
DATA, 3819245871, 4093190687, 0x0, 0
DATA, 227273605, 4238604962, 0x0, 0
DATA, 284949080, 4111790770, 0x0, 0
DATA, 4287958059, 4125885351, 0x0, 0
DATA, 4282513928, 321322809, 0x0, 0
DATA, 3993960209, 242936112, 0x0, 0
DATA, 23720903, 388109463, 0x0, 0
DATA, 12190147, 4149748430, 0x0, 0
DATA, 354615937, 4188991012, 0x0, 0
DATA, 4186769956, 205129566, 0x0, 0
DATA, 53998548, 276501007, 0x0, 0
DATA, 4140043137, 372836140, 0x0, 0
DATA, 4248436108, 4190570381, 0x0, 0
DATA, 236198372, 204869055, 0x0, 0
DATA, 78316169, 4265018235, 0x0, 0
DATA, 407179970, 4063099115, 0x0, 0
DATA, 184154351, 4281001920, 0x0, 0
DATA, 7735264, 186131942, 0x0, 0
DATA, 4176213946, 567540993, 0x0, 0
DATA, 4093899322, 734530061, 0x0, 0
DATA, 3903195168, 81329390, 0x0, 0
DATA, 3802209795, 128973566, 0x0, 0
DATA, 110567588, 38992997, 0x0, 0
DATA, 4294706112, 116589901, 0x0, 0
DATA, 259058994, 3812227052, 0x0, 0
DATA, 3616537910, 3960015244, 0x0, 0
DATA, 33423034, 4248366914, 0x0, 0
DATA, 4039376927, 82380410, 0x0, 0
DATA, 58187425, 365755350, 0x0, 0
DATA, 166529652, 530909860, 0x0, 0
DATA, 184620829, 4126342389, 0x0, 0
DATA, 205586027, 3839294307, 0x0, 0
DATA, 185006005, 4202038369, 0x0, 0
DATA, 346095459, 4274647773, 0x0, 0
DATA, 3793823767, 128318693, 0x0, 0
DATA, 229444988, 349045872, 0x0, 0
DATA, 4139774911, 178594467, 0x0, 0
DATA, 59570810, 4096461999, 0x0, 0
DATA, 577634625, 511779493, 0x0, 0
DATA, 161871561, 4158323622, 0x0, 0
DATA, 121373798, 257820843, 0x0, 0
DATA, 3987012429, 3915775984, 0x0, 0
DATA, 4187497723, 238616456, 0x0, 0
DATA, 3859611810, 0, 0x0F, 1
DATA, 2415853580, 17947746, 0x0, 0
DATA, 443867417, 10028703, 0x0, 0
DATA, 4218945816, 4003456735, 0x0, 0
DATA, 375125777, 170527496, 0x0, 0
DATA, 257234591, 628356549, 0x0, 0
DATA, 4019648176, 622926961, 0x0, 0
DATA, 4090562725, 3695380905, 0x0, 0
DATA, 4154851433, 4093180596, 0x0, 0
DATA, 4006813835, 456524868, 0x0, 0
DATA, 125370468, 3839957857, 0x0, 0
DATA, 119926503, 438769740, 0x0, 0
DATA, 4112119954, 4276351689, 0x0, 0
DATA, 4235524523, 166596047, 0x0, 0
DATA, 284364638, 47776587, 0x0, 0
DATA, 4248637739, 55764921, 0x0, 0
DATA, 3733388649, 6355276, 0x0, 0
DATA, 536804415, 4013288616, 0x0, 0
DATA, 3651595594, 54726696, 0x0, 0
DATA, 4293261290, 4124834785, 0x0, 0
DATA, 341045312, 154993219, 0x0, 0
DATA, 109646217, 304283199, 0x0, 0
DATA, 118288589, 4070507110, 0x0, 0
DATA, 365233797, 4186178972, 0x0, 0
DATA, 207621734, 13100917, 0x0, 0
DATA, 470351554, 180619745, 0x0, 0
DATA, 4012373020, 4112317614, 0x0, 0
DATA, 70521695, 3943557140, 0x0, 0
DATA, 4245223461, 3881304311, 0x0, 0
DATA, 49092723, 3924821826, 0x0, 0
DATA, 4107014902, 4131395366, 0x0, 0
DATA, 269617057, 113052062, 0x0, 0
DATA, 266276592, 419300763, 0x0, 0
DATA, 295110784, 163843226, 0x0, 0
DATA, 126876863, 4230408813, 0x0, 0
DATA, 165872116, 239463785, 0x0, 0
DATA, 3951698519, 4018343654, 0x0, 0
DATA, 4210750123, 316867604, 0x0, 0
DATA, 4039176553, 3912501876, 0x0, 0
DATA, 228855029, 324787227, 0x0, 0
DATA, 336133983, 4294900986, 0x0, 0
DATA, 4102419496, 90370148, 0x0, 0
DATA, 3856138484, 4280555578, 0x0, 0
DATA, 65793446, 320207248, 0x0, 0
DATA, 57606800, 4151512332, 0x0, 0
DATA, 3902278932, 180223131, 0x0, 0
DATA, 4107673197, 4213439933, 0x0, 0
DATA, 66253230, 3895065667, 0x0, 0
DATA, 4261549363, 335291125, 0x0, 0
DATA, 4266790139, 3932886523, 0x0, 0
DATA, 3982948358, 109570408, 0x0, 0
DATA, 4079951978, 258995607, 0x0, 0
DATA, 4152231315, 3898545377, 0x0, 0
DATA, 161873063, 4184072326, 0x0, 0
DATA, 4099342140, 29818286, 0x0, 0
DATA, 4221171016, 4146135057, 0x0, 0
DATA, 306836315, 3553428258, 0x0, 0
DATA, 70328389, 3841323196, 0x0, 0
DATA, 4138863332, 139332932, 0x0, 0
DATA, 3874085146, 3987600913, 0x0, 0
DATA, 3794074528, 188154326, 0x0, 0
DATA, 4163303326, 128191298, 0x0, 0
DATA, 4158518153, 136647392, 0x0, 0
DATA, 4116243812, 4225167372, 0x0, 0
DATA, 3986624831, 4213835797, 0x0, 0
DATA, 213321003, 0, 0x0F, 1
DATA, 268369934, 4271968614, 0x0, 0
DATA, 304020088, 417922531, 0x0, 0
DATA, 244055907, 457962323, 0x0, 0
DATA, 3830842025, 3808556329, 0x0, 0
DATA, 57079725, 189332620, 0x0, 0
DATA, 197986571, 196600557, 0x0, 0
DATA, 109183136, 3979022679, 0x0, 0
DATA, 115864734, 4181134806, 0x0, 0
DATA, 4206627081, 4242996323, 0x0, 0
DATA, 188680452, 3776648901, 0x0, 0
DATA, 331350514, 3941665020, 0x0, 0
DATA, 3998347973, 77663293, 0x0, 0
DATA, 194842201, 250941768, 0x0, 0
DATA, 4283175537, 61927809, 0x0, 0
DATA, 350880237, 4105309961, 0x0, 0
DATA, 79435636, 119339352, 0x0, 0
DATA, 4069596057, 4137810972, 0x0, 0
DATA, 480445744, 435415714, 0x0, 0
DATA, 239403118, 4173597856, 0x0, 0
DATA, 384626358, 4262392938, 0x0, 0
DATA, 155196726, 537389961, 0x0, 0
DATA, 4030851954, 118949332, 0x0, 0
DATA, 50593977, 9177561, 0x0, 0
DATA, 4151761535, 3895201704, 0x0, 0
DATA, 418442918, 193004826, 0x0, 0
DATA, 4203543515, 209322719, 0x0, 0
DATA, 217324277, 74514271, 0x0, 0
DATA, 279377565, 4169070744, 0x0, 0
DATA, 321784559, 3852264850, 0x0, 0
DATA, 4224975193, 341057703, 0x0, 0
DATA, 4258657001, 3884903838, 0x0, 0
DATA, 4002349485, 40168230, 0x0, 0
DATA, 107743338, 4232642464, 0x0, 0
DATA, 3659590471, 4176872400, 0x0, 0
DATA, 211685998, 4235851779, 0x0, 0
DATA, 145688942, 4076733937, 0x0, 0
DATA, 4267643330, 630785072, 0x0, 0
DATA, 268039323, 4205969024, 0x0, 0
DATA, 27128039, 4203870656, 0x0, 0
DATA, 3866167212, 251721784, 0x0, 0
DATA, 260221, 467668294, 0x0, 0
DATA, 4213371507, 25221151, 0x0, 0
DATA, 4003727450, 77261545, 0x0, 0
DATA, 628879591, 211606223, 0x0, 0
DATA, 261953428, 722204355, 0x0, 0
DATA, 44168083, 469826169, 0x0, 0
DATA, 4123137814, 280687586, 0x0, 0
DATA, 177730898, 582880761, 0x0, 0
DATA, 139855306, 421850287, 0x0, 0
DATA, 4074302412, 3863153261, 0x0, 0
DATA, 3969451117, 217712537, 0x0, 0
DATA, 325054361, 102303951, 0x0, 0
DATA, 4234345472, 3913152493, 0x0, 0
DATA, 4262065901, 4182775976, 0x0, 0
DATA, 3774739567, 469758790, 0x0, 0
DATA, 3955882638, 370537869, 0x0, 0
DATA, 87160276, 77926829, 0x0, 0
DATA, 214829635, 480837117, 0x0, 0
DATA, 578878908, 99615385, 0x0, 0
DATA, 155909944, 4113169519, 0x0, 0
DATA, 423362229, 421201405, 0x0, 0
DATA, 4165661593, 4057595752, 0x0, 0
DATA, 4150984665, 463077742, 0x0, 0
DATA, 3929814673, 3792900816, 0x0, 0
DATA, 4283961710, 0, 0x0F, 1
DATA, 268369924, 4191290536, 0x0, 0
DATA, 198116426, 135657286, 0x0, 0
DATA, 337386679, 266135785, 0x0, 0
DATA, 19723437, 320147285, 0x0, 0
DATA, 3209917, 253100053, 0x0, 0
DATA, 4250534593, 4132837575, 0x0, 0
DATA, 4112187905, 4019526246, 0x0, 0
DATA, 149747537, 4268363855, 0x0, 0
DATA, 4155379174, 344261907, 0x0, 0
DATA, 4172083568, 196222422, 0x0, 0
DATA, 51441800, 17695510, 0x0, 0
DATA, 509209140, 4192796181, 0x0, 0
DATA, 241697770, 69463096, 0x0, 0
DATA, 250997725, 4266001954, 0x0, 0
DATA, 4171427806, 4057133497, 0x0, 0
DATA, 460448210, 4120318062, 0x0, 0
DATA, 95750539, 59179564, 0x0, 0
DATA, 4022792927, 4263639674, 0x0, 0
DATA, 138803125, 178323367, 0x0, 0
DATA, 248055589, 123666242, 0x0, 0
DATA, 202965632, 142871222, 0x0, 0
DATA, 144434187, 3794726135, 0x0, 0
DATA, 4173794352, 105316590, 0x0, 0
DATA, 4000260714, 4265537604, 0x0, 0
DATA, 89658051, 96794780, 0x0, 0
DATA, 4212918582, 4084339099, 0x0, 0
DATA, 979690, 4209510837, 0x0, 0
DATA, 307035575, 67764782, 0x0, 0
DATA, 139918815, 3790604697, 0x0, 0
DATA, 4091675939, 31335498, 0x0, 0
DATA, 284756922, 3980986365, 0x0, 0
DATA, 198311644, 4202501410, 0x0, 0
DATA, 4145216255, 216071082, 0x0, 0
DATA, 3755610726, 165343212, 0x0, 0
DATA, 145946489, 359402384, 0x0, 0
DATA, 534055227, 488694031, 0x0, 0
DATA, 3950502337, 3930127627, 0x0, 0
DATA, 4072998688, 4212583729, 0x0, 0
DATA, 555742839, 3974367459, 0x0, 0
DATA, 3970370803, 439152602, 0x0, 0
DATA, 4215344182, 462748221, 0x0, 0
DATA, 228134268, 157614351, 0x0, 0
DATA, 3868007191, 4234354848, 0x0, 0
DATA, 4083939971, 3852799737, 0x0, 0
DATA, 166921526, 116528313, 0x0, 0
DATA, 607918843, 532612774, 0x0, 0
DATA, 4247908888, 4261280827, 0x0, 0
DATA, 4198303855, 4158390575, 0x0, 0
DATA, 526714100, 3870485633, 0x0, 0
DATA, 92407681, 4115528797, 0x0, 0
DATA, 4283699765, 4210233252, 0x0, 0
DATA, 3471336, 210835081, 0x0, 0
DATA, 4045276629, 188753524, 0x0, 0
DATA, 212395905, 459414084, 0x0, 0
DATA, 199825329, 80610109, 0x0, 0
DATA, 170653769, 4197584046, 0x0, 0
DATA, 41614836, 295112713, 0x0, 0
DATA, 135337306, 360520252, 0x0, 0
DATA, 524809800, 267127735, 0x0, 0
DATA, 3915709988, 149420816, 0x0, 0
DATA, 4248308538, 4110226241, 0x0, 0
DATA, 21034361, 4237688001, 0x0, 0
DATA, 3799844088, 4261670060, 0x0, 0
DATA, 329846359, 4003080173, 0x0, 0
DATA, 215026610, 0, 0x0F, 1
DATA, 2415853574, 432340423, 0x0, 0
DATA, 112003411, 311034794, 0x0, 0
DATA, 4263375579, 4100648635, 0x0, 0
DATA, 549650906, 171038554, 0x0, 0
DATA, 39254398, 6155764, 0x0, 0
DATA, 15075904, 4109698141, 0x0, 0
DATA, 392826378, 4250989331, 0x0, 0
DATA, 105706983, 164499527, 0x0, 0
DATA, 167121635, 4268489590, 0x0, 0
DATA, 209188746, 4192139917, 0x0, 0
DATA, 4027708253, 187372037, 0x0, 0
DATA, 4260297028, 4154914829, 0x0, 0
DATA, 4079750581, 40509026, 0x0, 0
DATA, 373752690, 250736943, 0x0, 0
DATA, 247789494, 4072082326, 0x0, 0
DATA, 4119727078, 3933009198, 0x0, 0
DATA, 4281668825, 153880799, 0x0, 0
DATA, 4256823520, 4122477814, 0x0, 0
DATA, 4110350142, 4226484764, 0x0, 0
DATA, 3923313597, 224986398, 0x0, 0
DATA, 88803898, 35188514, 0x0, 0
DATA, 4183954186, 212403409, 0x0, 0
DATA, 4188930835, 4276683250, 0x0, 0
DATA, 118485990, 384172706, 0x0, 0
DATA, 30149007, 3997179390, 0x0, 0
DATA, 429781073, 4039452725, 0x0, 0
DATA, 4001759934, 390199323, 0x0, 0
DATA, 119674567, 483724298, 0x0, 0
DATA, 4246671133, 35911242, 0x0, 0
DATA, 4268685701, 246091869, 0x0, 0
DATA, 5572123, 418193983, 0x0, 0
DATA, 4175367599, 150150076, 0x0, 0
DATA, 4271832938, 483716996, 0x0, 0
DATA, 3999663277, 4072468998, 0x0, 0
DATA, 4038135748, 525204108, 0x0, 0
DATA, 191101237, 4270849584, 0x0, 0
DATA, 166856767, 3863868539, 0x0, 0
DATA, 4286256666, 4017687845, 0x0, 0
DATA, 370801796, 164300690, 0x0, 0
DATA, 4233304585, 3927967149, 0x0, 0
DATA, 111997025, 402310547, 0x0, 0
DATA, 3995205140, 4230547725, 0x0, 0
DATA, 4008515521, 4255904293, 0x0, 0
DATA, 444859426, 34733722, 0x0, 0
DATA, 69272497, 70777296, 0x0, 0
DATA, 148055649, 4287559891, 0x0, 0
DATA, 313206722, 4201180783, 0x0, 0
DATA, 4150263163, 203432458, 0x0, 0
DATA, 3759344187, 154936138, 0x0, 0
DATA, 382990696, 379584298, 0x0, 0
DATA, 4230609631, 4150725726, 0x0, 0
DATA, 73343213, 78773583, 0x0, 0
DATA, 4059162143, 64350537, 0x0, 0
DATA, 53608753, 72805657, 0x0, 0
DATA, 4245750710, 3959939858, 0x0, 0
DATA, 4134658398, 84602053, 0x0, 0
DATA, 4200917200, 373222087, 0x0, 0
DATA, 3639871220, 208859017, 0x0, 0
DATA, 4126604918, 4166451443, 0x0, 0
DATA, 187110351, 8719808, 0x0, 0
DATA, 114352847, 4136831959, 0x0, 0
DATA, 4180412604, 3899460024, 0x0, 0
DATA, 202245816, 609736718, 0x0, 0
DATA, 3815638968, 65009097, 0x0, 0
DATA, 4241551106, 0, 0x0F, 1
DATA, 2415853577, 87549118, 0x0, 0
DATA, 811210847, 262414451, 0x0, 0
DATA, 252181239, 86307463, 0x0, 0
DATA, 4181592252, 124383776, 0x0, 0
DATA, 3920682134, 394919452, 0x0, 0
DATA, 3898663151, 4179814307, 0x0, 0
DATA, 569375002, 3809741362, 0x0, 0
DATA, 4004185998, 84474888, 0x0, 0
DATA, 75691859, 208869802, 0x0, 0
DATA, 73859469, 3934126992, 0x0, 0
DATA, 4242800898, 219802612, 0x0, 0
DATA, 170338070, 42398359, 0x0, 0
DATA, 4052224970, 4109240947, 0x0, 0
DATA, 4172679640, 112135861, 0x0, 0
DATA, 3925935471, 47386471, 0x0, 0
DATA, 311290949, 557517183, 0x0, 0
DATA, 4174837311, 3957522529, 0x0, 0
DATA, 357817727, 113511689, 0x0, 0
DATA, 183429504, 343606186, 0x0, 0
DATA, 4040027398, 4134473014, 0x0, 0
DATA, 4282783760, 4083278889, 0x0, 0
DATA, 102165636, 173141720, 0x0, 0
DATA, 4232834945, 3787189745, 0x0, 0
DATA, 4086955526, 4027904877, 0x0, 0
DATA, 4194110687, 5121710, 0x0, 0
DATA, 4149474051, 4111464583, 0x0, 0
DATA, 205131052, 139659852, 0x0, 0
DATA, 4258658454, 4239850037, 0x0, 0
DATA, 3964397503, 4140955401, 0x0, 0
DATA, 4258402685, 4135513939, 0x0, 0
DATA, 112394461, 111993141, 0x0, 0
DATA, 44243984, 3987340794, 0x0, 0
DATA, 812974165, 474944264, 0x0, 0
DATA, 3775538029, 304605014, 0x0, 0
DATA, 3605213, 174782217, 0x0, 0
DATA, 4055111278, 247598657, 0x0, 0
DATA, 3590843989, 4024826872, 0x0, 0
DATA, 20769854, 174785769, 0x0, 0
DATA, 4213113097, 405536444, 0x0, 0
DATA, 3891131501, 4065263075, 0x0, 0
DATA, 189588540, 4057400624, 0x0, 0
DATA, 4138797824, 4263057688, 0x0, 0
DATA, 80012960, 535496465, 0x0, 0
DATA, 4849469, 270071635, 0x0, 0
DATA, 307484703, 4011914460, 0x0, 0
DATA, 314911546, 4030597029, 0x0, 0
DATA, 4292543914, 169809930, 0x0, 0
DATA, 3967738858, 4204665179, 0x0, 0
DATA, 192353856, 3923837934, 0x0, 0
DATA, 3784043340, 181012700, 0x0, 0
DATA, 334102173, 3731034048, 0x0, 0
DATA, 488635880, 3986155862, 0x0, 0
DATA, 169020671, 249695218, 0x0, 0
DATA, 4198894369, 4278774551, 0x0, 0
DATA, 4050782420, 4153742012, 0x0, 0
DATA, 494215466, 4192864541, 0x0, 0
DATA, 4266192348, 248571526, 0x0, 0
DATA, 30016894, 3826780676, 0x0, 0
DATA, 125375582, 142151126, 0x0, 0
DATA, 255915726, 269684721, 0x0, 0
DATA, 67832468, 4190497562, 0x0, 0
DATA, 3658086376, 4182182769, 0x0, 0
DATA, 6161916, 4212717134, 0x0, 0
DATA, 4008967354, 4150191527, 0x0, 0
DATA, 168957282, 0, 0x0F, 1
DATA, 268369931, 4049604052, 0x0, 0
DATA, 190777784, 4007659843, 0x0, 0
DATA, 293276294, 195429771, 0x0, 0
DATA, 237309633, 117106288, 0x0, 0
DATA, 125558906, 177603880, 0x0, 0
DATA, 57145310, 4153991347, 0x0, 0
DATA, 4190702474, 4228188761, 0x0, 0
DATA, 4279890881, 86703370, 0x0, 0
DATA, 178128160, 4258783021, 0x0, 0
DATA, 4200859010, 4143579628, 0x0, 0
DATA, 682299876, 4173593721, 0x0, 0
DATA, 450168456, 4199675261, 0x0, 0
DATA, 353245380, 3080685, 0x0, 0
DATA, 60686854, 4124505694, 0x0, 0
DATA, 294524107, 225970055, 0x0, 0
DATA, 4207476674, 231348335, 0x0, 0
DATA, 296024116, 435421373, 0x0, 0
DATA, 4247720740, 359065534, 0x0, 0
DATA, 38664304, 36694326, 0x0, 0
DATA, 4077062176, 3684693654, 0x0, 0
DATA, 4286383000, 4162189568, 0x0, 0
DATA, 3877834725, 4276743432, 0x0, 0
DATA, 256237682, 3936025259, 0x0, 0
DATA, 138935793, 4233755905, 0x0, 0
DATA, 358619049, 3707441024, 0x0, 0
DATA, 3929665864, 430964444, 0x0, 0
DATA, 185924155, 544217213, 0x0, 0
DATA, 311823970, 4130407708, 0x0, 0
DATA, 487721643, 4126541107, 0x0, 0
DATA, 83890118, 4240773275, 0x0, 0
DATA, 702413858, 4279828808, 0x0, 0
DATA, 4078036996, 4214688561, 0x0, 0
DATA, 4149811268, 13959708, 0x0, 0
DATA, 502990370, 176359699, 0x0, 0
DATA, 4280679584, 4216197500, 0x0, 0
DATA, 4262527721, 239534576, 0x0, 0
DATA, 97522182, 3878944257, 0x0, 0
DATA, 4001103685, 477622856, 0x0, 0
DATA, 281345231, 211158325, 0x0, 0
DATA, 590810139, 156300844, 0x0, 0
DATA, 28183962, 4007525016, 0x0, 0
DATA, 26740298, 217131491, 0x0, 0
DATA, 4184276814, 4158127149, 0x0, 0
DATA, 4143777443, 67640319, 0x0, 0
DATA, 31201952, 4199999737, 0x0, 0
DATA, 237634658, 164621763, 0x0, 0
DATA, 328066814, 4173462083, 0x0, 0
DATA, 231140245, 4139254585, 0x0, 0
DATA, 117442265, 434763449, 0x0, 0
DATA, 4055832114, 4225969704, 0x0, 0
DATA, 4091541015, 3927636203, 0x0, 0
DATA, 13628549, 233630754, 0x0, 0
DATA, 4049859986, 3886672612, 0x0, 0
DATA, 3946052879, 8381079, 0x0, 0
DATA, 328078026, 3944147429, 0x0, 0
DATA, 532943350, 7663012, 0x0, 0
DATA, 202769298, 3975217062, 0x0, 0
DATA, 383322455, 3953003244, 0x0, 0
DATA, 4278447933, 57482458, 0x0, 0
DATA, 19268924, 4124579314, 0x0, 0
DATA, 174913160, 103877121, 0x0, 0
DATA, 97453503, 3979481475, 0x0, 0
DATA, 303236673, 220464448, 0x0, 0
DATA, 4051233199, 4206166876, 0x0, 0
DATA, 127205392, 0, 0x0F, 1
DATA, 268369921, 160361780, 0x0, 0
DATA, 4124905205, 307362599, 0x0, 0
DATA, 400486802, 333116235, 0x0, 0
DATA, 4189776791, 4044746354, 0x0, 0
DATA, 3898931076, 268241274, 0x0, 0
DATA, 4083090150, 4062247349, 0x0, 0
DATA, 283443949, 4014220007, 0x0, 0
DATA, 4121098412, 433782022, 0x0, 0
DATA, 3898861589, 487916016, 0x0, 0
DATA, 197072482, 165478707, 0x0, 0
DATA, 265684936, 4044749905, 0x0, 0
DATA, 4188925423, 165087026, 0x0, 0
DATA, 57407820, 3895985583, 0x0, 0
DATA, 386199408, 4840694, 0x0, 0
DATA, 205708156, 3937142062, 0x0, 0
DATA, 4257422833, 86109626, 0x0, 0
DATA, 4163371629, 168827962, 0x0, 0
DATA, 333971920, 145555605, 0x0, 0
DATA, 3838509750, 410112551, 0x0, 0
DATA, 292744050, 4255512440, 0x0, 0
DATA, 4287562424, 140513888, 0x0, 0
DATA, 4224710470, 4275304305, 0x0, 0
DATA, 76216247, 141689877, 0x0, 0
DATA, 3750097416, 390526295, 0x0, 0
DATA, 3891068221, 368049326, 0x0, 0
DATA, 4238538397, 3723166620, 0x0, 0
DATA, 4186835547, 422832304, 0x0, 0
DATA, 4243061845, 148308160, 0x0, 0
DATA, 3981044205, 4268811498, 0x0, 0
DATA, 669251457, 324659080, 0x0, 0
DATA, 4078173660, 4269602075, 0x0, 0
DATA, 3929925339, 223085235, 0x0, 0
DATA, 4140894663, 95874872, 0x0, 0
DATA, 93129751, 4294448252, 0x0, 0
DATA, 151584339, 11401670, 0x0, 0
DATA, 124384628, 14033084, 0x0, 0
DATA, 4199808131, 3712421524, 0x0, 0
DATA, 4004380563, 4076732574, 0x0, 0
DATA, 4069006087, 488834834, 0x0, 0
DATA, 369429317, 3717656785, 0x0, 0
DATA, 296357340, 4038391988, 0x0, 0
DATA, 290188110, 273732643, 0x0, 0
DATA, 4143311510, 165146547, 0x0, 0
DATA, 326699236, 400096258, 0x0, 0
DATA, 4122865828, 250612519, 0x0, 0
DATA, 4206559864, 112788348, 0x0, 0
DATA, 256966684, 203684767, 0x0, 0
DATA, 123731993, 242946371, 0x0, 0
DATA, 4138082059, 4251912714, 0x0, 0
DATA, 107350037, 3858892814, 0x0, 0
DATA, 3817015364, 3853262919, 0x0, 0
DATA, 96729400, 191430936, 0x0, 0
DATA, 279837766, 352776758, 0x0, 0
DATA, 268108939, 4108385182, 0x0, 0
DATA, 331418558, 65927912, 0x0, 0
DATA, 4097575908, 89197004, 0x0, 0
DATA, 4077781993, 4212329173, 0x0, 0
DATA, 4251124011, 3889954427, 0x0, 0
DATA, 4102229863, 159192914, 0x0, 0
DATA, 3982882672, 372568989, 0x0, 0
DATA, 270658617, 41944803, 0x0, 0
DATA, 339798731, 6294305, 0x0, 0
DATA, 374405125, 175831925, 0x0, 0
DATA, 4261549946, 77523841, 0x0, 0
DATA, 75370589, 0, 0x0F, 1
DATA, 2415853571, 4115265781, 0x0, 0
DATA, 527436353, 4192466044, 0x0, 0
DATA, 68876360, 129107844, 0x0, 0
DATA, 200542907, 4207413233, 0x0, 0
DATA, 210109234, 39321001, 0x0, 0
DATA, 312606429, 806029539, 0x0, 0
DATA, 3629117651, 4208326876, 0x0, 0
DATA, 4225436065, 4166382257, 0x0, 0
DATA, 4162914337, 4287298573, 0x0, 0
DATA, 88410201, 3835491424, 0x0, 0
DATA, 4164682943, 366018293, 0x0, 0
DATA, 320277807, 106304380, 0x0, 0
DATA, 4167046174, 4150724750, 0x0, 0
DATA, 4085645978, 4096077785, 0x0, 0
DATA, 324862242, 4154660668, 0x0, 0
DATA, 9179105, 405014281, 0x0, 0
DATA, 4194631501, 45353560, 0x0, 0
DATA, 3862100645, 242874160, 0x0, 0
DATA, 13762040, 4244239982, 0x0, 0
DATA, 3899001461, 4192990300, 0x0, 0
DATA, 180490068, 4217827401, 0x0, 0
DATA, 3793876568, 462298124, 0x0, 0
DATA, 85916333, 3829338983, 0x0, 0
DATA, 315810787, 183170980, 0x0, 0
DATA, 199945631, 4150396672, 0x0, 0
DATA, 3865245850, 179957011, 0x0, 0
DATA, 254022755, 4065987270, 0x0, 0
DATA, 43317310, 238354663, 0x0, 0
DATA, 331480037, 161417838, 0x0, 0
DATA, 3969443752, 322308993, 0x0, 0
DATA, 100197439, 3713020843, 0x0, 0
DATA, 4292482757, 57738961, 0x0, 0
DATA, 162915954, 3808096424, 0x0, 0
DATA, 365297354, 4213572987, 0x0, 0
DATA, 435478158, 31782890, 0x0, 0
DATA, 3950766631, 3644654196, 0x0, 0
DATA, 317585136, 248643320, 0x0, 0
DATA, 3987400718, 121309823, 0x0, 0
DATA, 190907184, 310640358, 0x0, 0
DATA, 4167691055, 216661513, 0x0, 0
DATA, 4068150513, 4107933693, 0x0, 0
DATA, 4218623158, 303293428, 0x0, 0
DATA, 3960078971, 134947671, 0x0, 0
DATA, 4216582839, 4084981712, 0x0, 0
DATA, 141488852, 99093789, 0x0, 0
DATA, 4288676175, 4131583129, 0x0, 0
DATA, 4226416680, 4203210002, 0x0, 0
DATA, 4292542776, 4140692423, 0x0, 0
DATA, 238882324, 4223928782, 0x0, 0
DATA, 3670474865, 290199686, 0x0, 0
DATA, 3835755234, 4009556962, 0x0, 0
DATA, 219545354, 128911372, 0x0, 0
DATA, 4141876886, 4242017097, 0x0, 0
DATA, 192877346, 155975554, 0x0, 0
DATA, 4243060237, 4154325139, 0x0, 0
DATA, 4225826559, 4071688245, 0x0, 0
DATA, 4187359553, 4242739468, 0x0, 0
DATA, 3783718661, 8907123, 0x0, 0
DATA, 665125591, 75045062, 0x0, 0
DATA, 169536583, 4282977541, 0x0, 0
DATA, 4156228763, 4205897956, 0x0, 0
DATA, 541064189, 4195614888, 0x0, 0
DATA, 3967813336, 213450422, 0x0, 0
DATA, 258018961, 3606053540, 0x0, 0
DATA, 4157276742, 0, 0x0F, 1
DATA, 268369933, 122617347, 0x0, 0
DATA, 247330080, 58723347, 0x0, 0
DATA, 4187621182, 260837053, 0x0, 0
